group_id,start_time,end_time,event_count,src_user,dst_user,src_computer,dst_computer,event_type,auth_type,logon_type,result
6967,150917,150917,1,C988$@DOM1,C988$@DOM1,C612,C612,LogOff_Success,?,Network,Success
6968,150917,150917,1,C988$@DOM1,C988$@DOM1,C625,C625,LogOff_Success,?,Network,Success
6969,150917,150917,1,C988$@DOM1,C988$@DOM1,C988,C523,TGS_Success,?,?,Success
6970,150917,150917,1,C988$@DOM1,C988$@DOM1,C988,C625,LogOn_Success,Kerberos,Network,Success
6971,150917,150917,1,U1033@DOM1,U1033@DOM1,C1368,C586,LogOn_Success,Kerberos,Network,Success
6972,150917,150917,1,U1033@DOM1,U1033@DOM1,C1368,C625,LogOn_Success,Kerberos,Network,Success
6973,150917,150917,1,U1033@DOM1,U1033@DOM1,C586,C586,LogOff_Success,?,Network,Success
6974,150917,150917,1,U1094@DOM1,U1094@DOM1,C625,C625,LogOff_Success,?,Network,Success
6975,150917,150917,1,U1150@DOM1,U1150@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
6976,150917,150917,1,U1377@DOM1,U1377@DOM1,C529,C529,LogOff_Success,?,Network,Success
6977,150917,150917,1,U1411@DOM1,U1411@DOM1,C528,C528,LogOff_Success,?,Network,Success
6978,150917,150917,1,U157@DOM1,U157@DOM1,C18,C2162,LogOn_Success,Kerberos,Network,Success
6979,150917,150917,1,U157@DOM1,U157@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
6980,150917,150917,1,U15@DOM1,U15@DOM1,C419,C419,LogOn_Success,Kerberos,Network,Success
6981,150917,150917,1,U22@DOM1,U22@DOM1,C477,C625,LogOn_Success,Kerberos,Network,Success
6982,150917,150917,1,U22@DOM1,U22@DOM1,C625,C625,LogOff_Success,?,Network,Success
6983,150917,150917,1,U238@DOM1,U238@DOM1,C2855,C2855,LogOff_Success,?,Network,Success
6984,150917,150917,1,U24@DOM1,U24@DOM1,C1697,C1697,LogOn_Success,Kerberos,Network,Success
6985,150917,150917,1,U2789@DOM1,U2789@DOM1,C7794,C1015,LogOn_Success,Kerberos,Network,Success
6986,150917,150917,1,U2915@DOM1,U2915@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
6987,150917,150917,1,U2@DOM1,U2@DOM1,C7,C7,LogOff_Success,?,Network,Success
6988,150917,150917,1,U2@DOM1,U2@DOM1,C7,C7,LogOn_Success,NTLM,Network,Success
6989,150917,150917,1,U314@DOM1,U314@DOM1,C467,C467,LogOff_Success,?,Network,Success
6990,150917,150917,1,U34@DOM1,U34@DOM1,C921,C921,LogOn_Success,Kerberos,Network,Success
6991,150917,150917,1,U3612@DOM1,U3612@DOM1,C9483,C467,LogOn_Success,Kerberos,Network,Success
6992,150917,150917,1,U3872@DOM1,U3872@DOM1,C529,C529,LogOff_Success,?,Network,Success
6993,150917,150917,1,U3872@DOM1,U3872@DOM1,C586,C586,LogOff_Success,?,Network,Success
6994,150917,150917,1,U3@DOM1,U3@DOM1,C419,C419,LogOff_Success,?,Network,Success
6995,150917,150917,1,U3@DOM1,U3@DOM1,C419,C419,LogOn_Success,Kerberos,Network,Success
6996,150917,150917,1,U4083@DOM1,U4083@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
6997,150917,150917,1,U4456@DOM1,U4456@DOM1,C1015,C1015,LogOff_Success,?,Network,Success
6998,150917,150917,1,U4456@DOM1,U4456@DOM1,C11114,C1015,LogOn_Success,NTLM,Network,Success
6999,150917,150917,1,U4816@DOM1,U4816@DOM1,C528,C528,LogOff_Success,?,Network,Success
7000,150917,150917,1,U5034@DOM1,U5034@DOM1,C586,C586,LogOff_Success,?,Network,Success
7001,150917,150917,1,U548@DOM1,U548@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
7002,150917,150917,1,U586@DOM1,U586@DOM1,C529,C529,LogOff_Success,?,Network,Success
7003,150917,150917,1,U63@DOM1,U63@DOM1,C1666,C1666,TGS_Success,?,?,Success
7004,150917,150917,1,U63@DOM1,U63@DOM1,C1666,C1666,TGT_Success,?,?,Success
7005,150917,150917,1,U664@DOM1,U664@DOM1,C528,C528,LogOff_Success,?,Network,Success
7006,150917,150917,1,U68@DOM1,U68@DOM1,C1679,C1679,TGS_Success,?,?,Success
7007,150917,150917,1,U68@DOM1,U68@DOM1,C1679,C1679,TGT_Success,?,?,Success
7008,150917,150917,1,U7309@DOM1,U7309@DOM1,C3522,C457,LogOn_Success,Kerberos,Network,Success
7009,150917,150917,1,U8127@DOM1,U8127@DOM1,C1115,C1114,TGS_Success,?,?,Success
7010,150917,150917,1,U8127@DOM1,U8127@DOM1,C1115,C1115,TGT_Success,?,?,Success
7011,150917,150917,1,U890@DOM1,U890@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
7012,150917,150917,2,U890@DOM1,U890@DOM1,C8986,C2162,LogOn_Success,Kerberos,Network,Success
7013,150917,150917,1,U945@DOM1,U945@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
7014,150917,150917,1,U94@DOM1,U94@DOM1,C1679,C1679,LogOn_Success,Negotiate,Service,Success
7015,150917,150917,1,U94@DOM1,U94@DOM1,C7,C7,LogOff_Success,?,Network,Success
7016,150917,150917,1,U94@DOM1,U94@DOM1,C7,C7,LogOn_Success,NTLM,Network,Success
7017,150918,150918,1,C10089$@DOM1,C10089$@DOM1,C10089,C586,LogOn_Success,Kerberos,Network,Success
7018,150918,150918,1,C1009$@DOM1,C1009$@DOM1,C625,C625,LogOff_Success,?,Network,Success
7019,150918,150918,1,C10103$@DOM1,C10103$@DOM1,C10103,C586,LogOn_Success,Kerberos,Network,Success
7020,150918,150918,1,C10105$@DOM1,C10105$@DOM1,C10105,C1065,LogOn_Success,Kerberos,Network,Success
7021,150918,150918,1,C10199$@DOM1,C10199$@DOM1,C10199,C586,LogOn_Success,Kerberos,Network,Success
7022,150918,150918,1,C104$@DOM1,C104$@DOM1,C105,C523,LogOn_Success,Kerberos,Network,Success
7023,150918,150918,1,C10430$@DOM1,C10430$@DOM1,C625,C625,LogOff_Success,?,Network,Success
7024,150918,150918,1,C1065$@DOM1,C1065$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
7025,150918,150918,1,C1065$@DOM1,C1065$@DOM1,C1065,C1065,LogOn_Success,Kerberos,Network,Success
7026,150918,150918,1,C10718$@DOM1,C10718$@DOM1,C10718,C528,TGS_Success,?,?,Success
7027,150918,150918,1,C10718$@DOM1,C10718$@DOM1,C10718,C586,LogOn_Success,Kerberos,Network,Success
7028,150918,150918,1,C1085$@DOM1,C1085$@DOM1,C1085,C1085,TGS_Success,?,?,Success
7029,150918,150918,2,C1085$@DOM1,U292@DOM1,C1085,C1085,LogOn_Success,Kerberos,Network,Success
7030,150918,150918,1,C1090$@DOM1,C1090$@DOM1,C625,C625,LogOff_Success,?,Network,Success
7031,150918,150918,1,C1093$@DOM1,C1093$@DOM1,C612,C612,LogOff_Success,?,Network,Success
7032,150918,150918,1,C1103$@DOM1,C1103$@DOM1,C1103,C1065,LogOn_Success,Kerberos,Network,Success
7033,150918,150918,1,C1114$@DOM1,C1114$@DOM1,C101,C101,LogOff_Success,?,Network,Success
7034,150918,150918,1,C1114$@DOM1,C1114$@DOM1,C1085,C1085,LogOff_Success,?,Network,Success
7035,150918,150918,1,C1114$@DOM1,C1114$@DOM1,C1115,C101,LogOn_Success,Kerberos,Network,Success
7036,150918,150918,1,C1114$@DOM1,C1114$@DOM1,C1115,C1085,LogOn_Success,Kerberos,Network,Success
7037,150918,150918,1,C1114$@DOM1,C1114$@DOM1,C1115,C1114,TGS_Success,?,?,Success
7038,150918,150918,1,C1114$@DOM1,C1114$@DOM1,C1115,C553,LogOn_Success,Kerberos,Network,Success
7039,150918,150918,1,C11879$@DOM1,C11879$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7040,150918,150918,1,C11900$@DOM1,C11900$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7041,150918,150918,1,C12168$@DOM1,C12168$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
7042,150918,150918,1,C12201$@DOM1,C12201$@DOM1,C528,C528,LogOff_Success,?,Network,Success
7043,150918,150918,1,C123$@DOM1,C123$@DOM1,C101,C101,LogOff_Success,?,Network,Success
7044,150918,150918,1,C123$@DOM1,C123$@DOM1,C1085,C1085,LogOff_Success,?,Network,Success
7045,150918,150918,1,C123$@DOM1,C123$@DOM1,C527,C101,LogOn_Success,Kerberos,Network,Success
7046,150918,150918,1,C123$@DOM1,C123$@DOM1,C527,C1085,LogOn_Success,Kerberos,Network,Success
7047,150918,150918,1,C123$@DOM1,C123$@DOM1,C527,C553,LogOn_Success,Kerberos,Network,Success
7048,150918,150918,1,C123$@DOM1,C123$@DOM1,C553,C553,LogOff_Success,?,Network,Success
7049,150918,150918,1,C12478$@DOM1,C12478$@DOM1,C12478,C467,LogOn_Success,NTLM,Network,Success
7050,150918,150918,1,C13117$@DOM1,C13117$@DOM1,C13117,C586,LogOn_Success,NTLM,Network,Success
7051,150918,150918,1,C13258$@DOM1,C13258$@DOM1,C529,C529,LogOff_Success,?,Network,Success
7052,150918,150918,1,C13403$@DOM1,C13403$@DOM1,C529,C529,LogOff_Success,?,Network,Success
7053,150918,150918,1,C13707$@DOM1,C13707$@DOM1,C625,C625,LogOff_Success,?,Network,Success
7054,150918,150918,1,C1432$@DOM1,C1432$@DOM1,C1432,C586,LogOn_Success,Kerberos,Network,Success
7055,150918,150918,1,C15104$@DOM1,C15104$@DOM1,C625,C625,LogOff_Success,?,Network,Success
7056,150918,150918,1,C15174$@DOM1,C15174$@DOM1,C625,C625,LogOff_Success,?,Network,Success
7057,150918,150918,1,C15516$@DOM1,C15516$@DOM1,C15516,C529,LogOn_Success,Kerberos,Network,Success
7058,150918,150918,1,C1569$@DOM1,C1569$@DOM1,C1569,C1065,LogOn_Success,Kerberos,Network,Success
7059,150918,150918,1,C1586$@DOM1,C1586$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7060,150918,150918,1,C16166$@DOM1,C16166$@DOM1,C16166,C467,LogOn_Success,Kerberos,Network,Success
7061,150918,150918,1,C16166$@DOM1,C16166$@DOM1,C467,C467,LogOff_Success,?,Network,Success
7062,150918,150918,1,C1617$@DOM1,C1617$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7063,150918,150918,1,C16387$@DOM1,C16387$@DOM1,C529,C529,LogOff_Success,?,Network,Success
7064,150918,150918,1,C16494$@DOM1,C16494$@DOM1,C457,C457,LogOff_Success,?,Network,Success
7065,150918,150918,1,C1653$@DOM1,C1653$@DOM1,C1653,C529,LogOn_Success,Kerberos,Network,Success
7066,150918,150918,1,C16941$@DOM1,C16941$@DOM1,C467,C467,LogOff_Success,?,Network,Success
7067,150918,150918,1,C17005$@DOM1,C17005$@DOM1,C625,C625,LogOff_Success,?,Network,Success
7068,150918,150918,1,C1737$@DOM1,C1737$@DOM1,C1737,C101,LogOn_Success,Kerberos,Network,Success
7069,150918,150918,1,C1737$@DOM1,C1737$@DOM1,C1737,C1737,TGS_Success,?,?,Success
7070,150918,150918,1,C17538$@DOM1,C17538$@DOM1,C17538,C586,LogOn_Success,Kerberos,Network,Success
7071,150918,150918,1,C1763$@DOM1,C1763$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7072,150918,150918,1,C1766$@DOM1,C1766$@DOM1,C1968,C523,LogOn_Success,Kerberos,Network,Success
7073,150918,150918,1,C17672$@DOM1,C17672$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
7074,150918,150918,1,C17672$@DOM1,C17672$@DOM1,C26368,C1065,LogOn_Success,Kerberos,Network,Success
7075,150918,150918,1,C17672$@DOM1,C17672$@DOM1,C26368,C529,LogOn_Success,Kerberos,Network,Success
7076,150918,150918,1,C1794$@DOM1,C1794$@DOM1,C1795,C523,LogOn_Success,Kerberos,Network,Success
7077,150918,150918,1,C1794$@DOM1,C1794$@DOM1,C523,C523,LogOff_Success,?,Network,Success
7078,150918,150918,1,C1912$@DOM1,C1912$@DOM1,C1913,C1913,TGT_Success,?,?,Success
7079,150918,150918,1,C1912$@DOM1,C1912$@DOM1,C1913,C457,TGS_Success,?,?,Success
7080,150918,150918,1,C1912$@DOM1,C1912$@DOM1,C1913,C457,LogOn_Success,Kerberos,Network,Success
7081,150918,150918,1,C1912$@DOM1,C1912$@DOM1,C457,C457,LogOff_Success,?,Network,Success
7082,150918,150918,1,C1914$@DOM1,C1914$@DOM1,C1915,C1914,TGS_Success,?,?,Success
7083,150918,150918,1,C1914$@DOM1,C1914$@DOM1,C1915,C586,LogOn_Success,Kerberos,Network,Success
7084,150918,150918,1,C1992$@DOM1,C1992$@DOM1,C1992,C1992,TGS_Success,?,?,Success
7085,150918,150918,1,C2075$@DOM1,C2075$@DOM1,C3066,C101,LogOn_Success,Kerberos,Network,Success
7086,150918,150918,1,C2075$@DOM1,C2075$@DOM1,C3066,C467,LogOn_Success,Kerberos,Network,Success
7087,150918,150918,1,C2087$@DOM1,C2087$@DOM1,C2087,C625,LogOn_Success,Kerberos,Network,Success
7088,150918,150918,1,C2087$@DOM1,C2087$@DOM1,C625,C625,LogOff_Success,?,Network,Success
7089,150918,150918,1,C2092$@DOM1,C2092$@DOM1,C2093,C528,TGS_Success,?,?,Success
7090,150918,150918,1,C2092$@DOM1,C2092$@DOM1,C2093,C529,LogOn_Success,Kerberos,Network,Success
7091,150918,150918,1,C2092$@DOM1,C2092$@DOM1,C529,C529,LogOff_Success,?,Network,Success
7092,150918,150918,1,C2092$@DOM1,C2092$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7093,150918,150918,1,C2103$@DOM1,C2103$@DOM1,C2103,C529,LogOn_Success,Kerberos,Network,Success
7094,150918,150918,1,C2279$@DOM1,C2279$@DOM1,C2280,C2280,TGT_Success,?,?,Success
7095,150918,150918,1,C2279$@DOM1,C2279$@DOM1,C2280,C457,TGS_Success,?,?,Success
7096,150918,150918,1,C2279$@DOM1,C2279$@DOM1,C2280,C457,LogOn_Success,Kerberos,Network,Success
7097,150918,150918,1,C2279$@DOM1,C2279$@DOM1,C457,C457,LogOff_Success,?,Network,Success
7098,150918,150918,1,C2314$@DOM1,C2314$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7099,150918,150918,1,C2345$@DOM1,C2345$@DOM1,C2346,C2346,TGT_Success,?,?,Success
7100,150918,150918,1,C2345$@DOM1,C2345$@DOM1,C2346,C457,TGS_Success,?,?,Success
7101,150918,150918,1,C2345$@DOM1,C2345$@DOM1,C2346,C457,LogOn_Success,Kerberos,Network,Success
7102,150918,150918,1,C2345$@DOM1,C2345$@DOM1,C457,C457,LogOff_Success,?,Network,Success
7103,150918,150918,1,C2425$@DOM1,C2425$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
7104,150918,150918,1,C2425$@DOM1,C2425$@DOM1,C2426,C1065,TGS_Success,?,?,Success
7105,150918,150918,1,C2425$@DOM1,C2425$@DOM1,C2426,C1065,LogOn_Success,Kerberos,Network,Success
7106,150918,150918,1,C2425$@DOM1,C2425$@DOM1,C2426,C2426,TGT_Success,?,?,Success
7107,150918,150918,1,C2683$@DOM1,C2683$@DOM1,C2683,C743,LogOn_Success,Kerberos,Network,Success
7108,150918,150918,1,C269$@DOM1,C269$@DOM1,C269,C467,LogOn_Success,Kerberos,Network,Success
7109,150918,150918,1,C277$@DOM1,C277$@DOM1,C277,C1065,LogOn_Success,Kerberos,Network,Success
7110,150918,150918,1,C2827$@DOM1,C2827$@DOM1,C612,C612,LogOff_Success,?,Network,Success
7111,150918,150918,1,C289$@DOM1,C289$@DOM1,C289,C457,LogOn_Success,Kerberos,Network,Success
7112,150918,150918,1,C289$@DOM1,C289$@DOM1,C457,C457,LogOff_Success,?,Network,Success
7113,150918,150918,1,C2945$@DOM1,C2945$@DOM1,C529,C529,LogOff_Success,?,Network,Success
7114,150918,150918,1,C2957$@DOM1,C2957$@DOM1,C2957,C1065,LogOn_Success,Kerberos,Network,Success
7115,150918,150918,1,C3059$@DOM1,C3059$@DOM1,C3059,C529,LogOn_Success,Kerberos,Network,Success
7116,150918,150918,1,C3076$@DOM1,C3076$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7117,150918,150918,1,C331$@DOM1,C331$@DOM1,C612,C612,LogOff_Success,?,Network,Success
7118,150918,150918,1,C3422$@DOM1,C3422$@DOM1,C3422,C467,LogOn_Success,Kerberos,Network,Success
7119,150918,150918,1,C349$@DOM1,C349$@DOM1,C612,C612,LogOff_Success,?,Network,Success
7120,150918,150918,1,C3546$@DOM1,C3546$@DOM1,C625,C625,LogOff_Success,?,Network,Success
7121,150918,150918,1,C3554$@DOM1,C3554$@DOM1,C457,C457,LogOff_Success,?,Network,Success
7122,150918,150918,1,C3895$@DOM1,C3895$@DOM1,C3896,C586,LogOn_Success,Kerberos,Network,Success
7123,150918,150918,1,C3969$@DOM1,C3969$@DOM1,C529,C529,LogOff_Success,?,Network,Success
7124,150918,150918,1,C4031$@DOM1,C4031$@DOM1,C4031,C4031,LogOff_Success,?,Network,Success
7125,150918,150918,1,C4031$@DOM1,C4031$@DOM1,C4031,C4031,LogOn_Success,Kerberos,Network,Success
7126,150918,150918,1,C4254$@DOM1,C4254$@DOM1,C4254,C467,LogOn_Success,Kerberos,Network,Success
7127,150918,150918,1,C457$@DOM1,C457$@DOM1,C457,C457,LogOff_Success,?,Network,Success
7128,150918,150918,2,C457$@DOM1,C457$@DOM1,C457,C457,LogOn_Success,Kerberos,Network,Success
7129,150918,150918,1,C46$@DOM1,C46$@DOM1,C46,C586,LogOn_Success,Kerberos,Network,Success
7130,150918,150918,1,C46$@DOM1,C46$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7131,150918,150918,1,C480$@DOM1,C480$@DOM1,C480,C528,LogOn_Success,Kerberos,Network,Success
7132,150918,150918,1,C480$@DOM1,C480$@DOM1,C528,C528,LogOff_Success,?,Network,Success
7133,150918,150918,1,C4829$@DOM1,C4829$@DOM1,C529,C529,LogOff_Success,?,Network,Success
7134,150918,150918,1,C4837$@DOM1,C4837$@DOM1,C4837,C529,LogOn_Success,Kerberos,Network,Success
7135,150918,150918,1,C5143$@DOM1,C5143$@DOM1,C5143,C625,LogOn_Success,Kerberos,Network,Success
7136,150918,150918,1,C5143$@DOM1,C5143$@DOM1,C625,C625,LogOff_Success,?,Network,Success
7137,150918,150918,1,C517$@DOM1,C517$@DOM1,C529,C529,LogOff_Success,?,Network,Success
7138,150918,150918,1,C523$@DOM1,C523$@DOM1,C553,C553,LogOff_Success,?,Network,Success
7139,150918,150918,1,C523$@DOM1,C523$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7140,150918,150918,1,C538$@DOM1,C538$@DOM1,C1085,C1085,LogOff_Success,?,Network,Success
7141,150918,150918,1,C538$@DOM1,C538$@DOM1,C539,C529,LogOn_Success,Kerberos,Network,Success
7142,150918,150918,1,C553$@DOM1,C553$@DOM1,C457,C457,LogOff_Success,?,Network,Success
7143,150918,150918,1,C553$@DOM1,C553$@DOM1,C553,C457,LogOn_Success,Kerberos,Network,Success
7144,150918,150918,1,C585$@DOM1,C585$@DOM1,C585,C586,LogOn_Success,Kerberos,Network,Success
7145,150918,150918,1,C585$@DOM1,C585$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7146,150918,150918,1,C599$@DOM1,C599$@DOM1,C101,C101,LogOff_Success,?,Network,Success
7147,150918,150918,1,C599$@DOM1,C599$@DOM1,C1619,C467,LogOn_Success,Kerberos,Network,Success
7148,150918,150918,1,C599$@DOM1,C599$@DOM1,C1619,C599,TGS_Success,?,?,Success
7149,150918,150918,1,C599$@DOM1,C599$@DOM1,C467,C467,LogOff_Success,?,Network,Success
7150,150918,150918,1,C599$@DOM1,C599$@DOM1,C523,C523,LogOff_Success,?,Network,Success
7151,150918,150918,1,C6207$@DOM1,C6207$@DOM1,C6207,C586,LogOn_Success,Kerberos,Network,Success
7152,150918,150918,1,C622$@DOM1,C622$@DOM1,C622,C586,LogOn_Success,Kerberos,Network,Success
7153,150918,150918,1,C625$@DOM1,C625$@DOM1,C625,C625,LogOff_Success,?,Network,Success
7154,150918,150918,1,C625$@DOM1,C625$@DOM1,C625,C625,LogOn_Success,Kerberos,Network,Success
7155,150918,150918,1,C6304$@DOM1,C6304$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7156,150918,150918,1,C6379$@DOM1,C6379$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
7157,150918,150918,1,C6379$@DOM1,C6379$@DOM1,C1798,C6379,LogOn_Success,Kerberos,Network,Success
7158,150918,150918,2,C6379$@DOM1,C6379$@DOM1,C6379,C1065,LogOn_Success,Kerberos,Network,Success
7159,150918,150918,1,C6379$@DOM1,C6379$@DOM1,C6379,C6379,LogOff_Success,?,Network,Success
7160,150918,150918,1,C678$@DOM1,C678$@DOM1,C678,C678,LogOff_Success,?,Network,Success
7161,150918,150918,1,C7858$@DOM1,C7858$@DOM1,C7858,C1065,LogOn_Success,Kerberos,Network,Success
7162,150918,150918,1,C7869$@DOM1,C7869$@DOM1,C7869,C586,LogOn_Success,Kerberos,Network,Success
7163,150918,150918,1,C8159$@DOM1,C8159$@DOM1,C625,C625,LogOff_Success,?,Network,Success
7164,150918,150918,1,C826$@DOM1,C826$@DOM1,C826,C586,LogOn_Success,Kerberos,Network,Success
7165,150918,150918,1,C8540$@DOM1,C8540$@DOM1,C8540,C612,LogOn_Success,NTLM,Network,Success
7166,150918,150918,1,C8631$@DOM1,C8631$@DOM1,C8631,C586,LogOn_Success,Kerberos,Network,Success
7167,150918,150918,1,C868$@DOM1,C868$@DOM1,C868,C801,LogOn_Success,Kerberos,Network,Success
7168,150918,150918,1,C8681$@DOM1,C8681$@DOM1,C467,C467,LogOff_Success,?,Network,Success
7169,150918,150918,1,C881$@DOM1,C881$@DOM1,C881,C467,LogOn_Success,Kerberos,Network,Success
7170,150918,150918,1,C8818$@DOM1,C8818$@DOM1,C8818,C457,LogOn_Success,Kerberos,Network,Success
7171,150918,150918,1,C9140$@DOM1,C9140$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7172,150918,150918,1,C9204$@DOM1,C9204$@DOM1,C9204,C529,LogOn_Success,Kerberos,Network,Success
7173,150918,150918,1,C988$@DOM1,C988$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
7174,150918,150918,1,C988$@DOM1,C988$@DOM1,C457,C457,LogOff_Success,?,Network,Success
7175,150918,150918,1,C988$@DOM1,C988$@DOM1,C586,C586,LogOff_Success,?,Network,Success
7176,150918,150918,1,C988$@DOM1,C988$@DOM1,C988,C988,TGS_Success,?,?,Success
7177,150918,150918,2,C988$@DOM1,U292@DOM1,C988,C988,LogOn_Success,Kerberos,Network,Success
7178,150918,150918,1,NETWORK SERVICE@C4031,NETWORK SERVICE@C4031,C4031,C4031,LogOn_Success,Negotiate,Service,Success
7179,150918,150918,1,SYSTEM@C16873,SYSTEM@C16873,C16873,C16873,LogOn_Success,Negotiate,NewCredentials,Success
7180,150918,150918,1,U102@DOM1,U102@DOM1,C1868,C1056,LogOn_Success,Kerberos,Network,Success
7181,150918,150918,1,U1033@DOM1,U1033@DOM1,C1368,C457,LogOn_Success,Kerberos,Network,Success
7182,150918,150918,1,U1033@DOM1,U1033@DOM1,C586,C586,LogOff_Success,?,Network,Success
7183,150918,150918,1,U119@DOM1,U119@DOM1,C229,C229,LogOff_Success,?,Network,Success
7184,150918,150918,1,U119@DOM1,U119@DOM1,C229,C229,LogOn_Success,Kerberos,Network,Success
7185,150918,150918,1,U1269@DOM1,U1269@DOM1,C529,C529,LogOff_Success,?,Network,Success
7186,150918,150918,1,U14@DOM1,U14@DOM1,C2022,C2022,LogOn_Success,NTLM,Network,Success
7187,150918,150918,1,U1580@DOM1,U1580@DOM1,C16583,C528,LogOn_Success,Kerberos,Network,Success
7188,150918,150918,1,U1580@DOM1,U1580@DOM1,C528,C528,LogOff_Success,?,Network,Success
7189,150918,150918,1,U15@DOM1,U15@DOM1,C2010,C2010,TGS_Success,?,?,Success
7190,150918,150918,1,U15@DOM1,U15@DOM1,C2010,C2010,TGT_Success,?,?,Success
7191,150918,150918,1,U175@DOM1,U175@DOM1,C1085,U175,TGS_Fail,?,?,Fail
7192,150918,150918,1,U2064@DOM1,U2064@DOM1,C6328,C2327,TGS_Success,?,?,Success
7193,150918,150918,1,U2064@DOM1,U2064@DOM1,C6328,C6328,TGT_Success,?,?,Success
7194,150918,150918,1,U22@DOM1,U22@DOM1,C1703,C1703,LogOn_Success,Kerberos,Network,Success
7195,150918,150918,1,U22@DOM1,U22@DOM1,C467,C467,LogOff_Success,?,Network,Success
7196,150918,150918,1,U22@DOM1,U22@DOM1,C477,C467,LogOn_Success,Kerberos,Network,Success
7197,150918,150918,1,U2916@DOM1,U2916@DOM1,C3173,C3173,LogOff_Success,?,Network,Success
7198,150918,150918,2,U292@DOM1,U292@DOM1,C1085,C1085,LogOff_Success,?,Network,Success
7199,150918,150918,1,U292@DOM1,U292@DOM1,C1618,C1617,TGS_Success,?,?,Success
7200,150918,150918,1,U292@DOM1,U292@DOM1,C1618,C1618,TGT_Success,?,?,Success
7201,150918,150918,1,U292@DOM1,U292@DOM1,C988,C988,TGS_Success,?,?,Success
7202,150918,150918,1,U292@DOM1,U292@DOM1,C988,C988,TGT_Success,?,?,Success
7203,150918,150918,1,U292@DOM1,U292@DOM1,C988,C988,LogOff_Success,?,Network,Success
7204,150918,150918,1,U3433@DOM1,U3433@DOM1,C457,C457,LogOff_Success,?,Network,Success
7205,150918,150918,1,U3433@DOM1,U3433@DOM1,C586,C586,LogOff_Success,?,Network,Success
7206,150918,150918,1,U3433@DOM1,U3433@DOM1,C8818,C457,LogOn_Success,Kerberos,Network,Success
7207,150918,150918,1,U3433@DOM1,U3433@DOM1,C8818,C586,LogOn_Success,Kerberos,Network,Success
7208,150918,150918,1,U354@DOM1,U354@DOM1,C50,C586,LogOn_Success,Kerberos,Network,Success
7209,150918,150918,1,U354@DOM1,U354@DOM1,C586,C586,LogOff_Success,?,Network,Success
7210,150918,150918,1,U3612@DOM1,U3612@DOM1,C467,C467,LogOff_Success,?,Network,Success
7211,150918,150918,1,U3612@DOM1,U3612@DOM1,C9483,C467,LogOn_Success,Kerberos,Network,Success
7212,150918,150918,1,U3612@DOM1,U3612@DOM1,C9483,C586,LogOn_Success,Kerberos,Network,Success
7213,150918,150918,1,U367@DOM1,U367@DOM1,C3810,C529,LogOn_Success,Kerberos,Network,Success
7214,150918,150918,1,U4665@DOM1,U4665@DOM1,C11307,C11307,TGT_Success,?,?,Success
7215,150918,150918,1,U4665@DOM1,U4665@DOM1,C11307,C2327,TGS_Success,?,?,Success
7216,150918,150918,1,U4999@DOM1,U4999@DOM1,C625,C625,LogOff_Success,?,Network,Success
7217,150918,150918,1,U4@DOM1,U4@DOM1,C229,C229,LogOff_Success,?,Network,Success
7218,150918,150918,1,U4@DOM1,U4@DOM1,C229,C229,LogOn_Success,Kerberos,Network,Success
7219,150918,150918,1,U5015@DOM1,U5015@DOM1,C5618,C5618,LogOff_Success,?,Network,Success
7220,150918,150918,1,U5034@DOM1,U5034@DOM1,C11663,C625,LogOn_Success,Kerberos,Network,Success
7221,150918,150918,1,U5210@DOM1,U5210@DOM1,C12478,C1065,TGS_Success,?,?,Success
7222,150918,150918,1,U5210@DOM1,U5210@DOM1,C12478,C1065,LogOn_Success,Kerberos,Network,Success
7223,150918,150918,1,U5210@DOM1,U5210@DOM1,C12478,C528,TGS_Success,?,?,Success
7224,150918,150918,1,U5210@DOM1,U5210@DOM1,C12478,C586,LogOn_Success,Kerberos,Network,Success
7225,150918,150918,1,U5210@DOM1,U5210@DOM1,C12478,C625,TGS_Success,?,?,Success
